Temperature (C),Humidity,Pressure (millibars),Visibility (km),Precip Type,Wind Speed (km/h),Visibility (km).1,Visibility,Wind Speed,Apparent Temperature (C)
1.183333333,0.92,1023.8,1.5456,0.0,11.1734,1.5456,2,11,-2.166666667
17.40555556,0.61,1005.94,11.2056,0.0,16.9211,11.2056,11,17,17.40555556
-4.094444444,0.96,1021.71,9.982,1.0,3.22,9.982,10,3,-4.094444444
9.161111111,0.62,1018.25,11.0768,0.0,16.1805,11.0768,11,16,6.75
10.0,0.54,1021.9,16.1,0.0,6.44,16.1,16,6,9.372222222
5.711111111,0.84,998.46,14.168,0.0,11.1251,14.168,14,11,3.294444444
-0.155555556,0.89,1010.24,14.9569,1.0,10.7709,14.9569,15,11,-3.677777778
-5.0,0.84,1021.5,16.1,1.0,6.44,16.1,16,6,-7.955555556
21.30555556,0.54,1011.35,9.982,0.0,15.0213,9.982,10,15,21.30555556
31.13333333,0.54,1009.49,10.0464,0.0,7.7119,10.0464,10,8,33.74444444
28.54444444,0.6,1016.07,10.3523,0.0,1.3202,10.3523,10,1,30.22222222
6.038888889,0.93,1004.57,10.9319,0.0,15.9068,10.9319,11,16,2.916666667
14.15,0.89,1021.27,7.5509,0.0,3.4132,7.5509,8,3,14.15
2.644444444,0.92,1012.76,1.2236,0.0,3.22,1.2236,1,3,2.644444444
17.77777778,0.73,1017.6,16.1,0.0,6.44,16.1,16,6,17.77777778
-3.905555556,0.75,1030.5,7.7602,1.0,4.5241,7.7602,8,5,-3.905555556
9.95,0.5,1013.97,9.982,0.0,20.3021,9.982,10,20,7.3
10.87777778,0.82,1006.29,6.0214,0.0,9.2092,6.0214,6,9,10.87777778
26.26666667,0.45,1021.99,10.5777,0.0,6.762,10.5777,11,7,26.26666667
23.67222222,0.59,1016.61,9.982,0.0,7.7763,9.982,10,8,23.67222222
13.88888889,0.96,1008.6,4.508,0.0,0.0,4.508,5,0,13.88888889
-0.188888889,0.9,1037.0,16.1,1.0,12.4131,16.1,16,12,-4.1
23.09444444,0.61,1017.1,15.5204,0.0,13.4274,15.5204,16,13,23.09444444
21.60555556,0.66,1016.59,15.3111,0.0,6.2307,15.3111,15,6,21.60555556
3.888888889,1.0,1005.2,6.118,0.0,16.1,6.118,6,16,0.222222222
-13.68333333,0.84,1036.16,3.8479,1.0,1.61,3.8479,4,2,-13.68333333
-0.022222222,0.96,1031.22,0.161,1.0,6.4883,0.161,0,6,-2.222222222
5.994444444,0.67,1025.09,9.8049,0.0,13.9426,9.8049,10,14,3.155555556
18.67777778,0.82,1016.04,14.9569,0.0,6.7137,14.9569,15,7,18.67777778
2.761111111,1.0,1028.74,1.6261,0.0,6.7781,1.6261,2,7,0.894444444
4.405555556,0.92,1023.62,6.2951,0.0,11.27,6.2951,6,11,1.7
15.55555556,0.67,1021.7,16.1,0.0,6.44,16.1,16,6,15.55555556
19.86111111,0.93,1008.49,11.2056,0.0,23.345,11.2056,11,23,19.86111111
17.85555556,0.9,1015.42,14.168,0.0,5.635,14.168,14,6,17.85555556
22.56666667,0.42,1015.77,10.3523,0.0,20.7207,10.3523,10,21,22.56666667
23.80555556,0.53,1018.74,11.4471,0.0,8.0822,11.4471,11,8,23.80555556
13.97777778,0.55,1008.62,15.1501,0.0,4.7495,15.1501,15,5,13.97777778
21.09444444,0.73,1013.02,9.982,0.0,11.3183,9.982,10,11,21.09444444
19.35555556,0.74,1012.6,15.8263,0.0,11.0124,15.8263,16,11,19.35555556
-5.622222222,0.89,1002.67,7.5509,1.0,2.4472,7.5509,8,2,-5.622222222
-0.944444444,0.87,1032.28,6.1985,1.0,0.1449,6.1985,6,0,-0.944444444
3.911111111,0.91,1021.82,11.27,0.0,21.8477,11.27,11,22,-0.516666667
4.983333333,0.93,1019.49,1.127,0.0,0.0,1.127,1,0,4.983333333
21.38888889,0.91,1016.41,8.7101,0.0,0.966,8.7101,9,1,21.38888889
21.02777778,0.32,1022.99,10.3523,0.0,13.9909,10.3523,10,14,21.02777778
18.81666667,0.49,1015.87,15.8263,0.0,24.5525,15.8263,16,25,18.81666667
15.20555556,0.94,1013.02,5.3774,0.0,24.3271,5.3774,5,24,15.20555556
17.29444444,0.93,1014.5,8.6457,0.0,2.9463,8.6457,9,3,17.29444444
22.19444444,0.29,1006.67,16.1,0.0,15.5204,16.1,16,16,22.19444444
11.55555556,0.86,1014.63,16.1,0.0,6.2629,16.1,16,6,11.55555556
14.94444444,0.67,1022.66,11.0446,0.0,7.1162,11.0446,11,7,14.94444444
-4.444444444,0.88,1031.89,3.9284,1.0,3.22,3.9284,4,3,-4.444444444
17.19444444,0.43,1022.96,11.2056,0.0,19.5776,11.2056,11,20,17.19444444
13.96666667,0.75,1016.29,15.8263,0.0,6.2629,15.8263,16,6,13.96666667
7.85,0.62,1025.74,15.8263,0.0,13.9748,15.8263,16,14,5.422222222
15.0,0.72,1014.3,9.982,0.0,14.49,9.982,10,14,15.0
4.755555556,0.93,1025.33,2.3023,0.0,2.5921,2.3023,2,3,4.755555556
22.32777778,0.83,1013.28,9.982,0.0,3.1234,9.982,10,3,22.32777778
14.90555556,0.3,1019.74,9.982,0.0,14.2807,9.982,10,14,14.90555556
7.316666667,0.73,1027.15,8.1305,0.0,15.6009,8.1305,8,16,4.538888889
-1.577777778,0.97,1022.1,0.0483,1.0,3.1556,0.0483,0,3,-1.577777778
17.85555556,0.85,1015.26,9.982,0.0,2.5921,9.982,10,3,17.85555556
5.927777778,0.87,1017.48,9.982,0.0,22.701,9.982,10,23,1.955555556
6.694444444,0.93,1019.68,12.2521,0.0,13.9587,12.2521,12,14,4.005555556
14.86111111,0.93,1018.77,4.669,0.0,14.0553,4.669,5,14,14.86111111
17.22222222,0.39,1025.2,9.982,0.0,5.0554,9.982,10,5,17.22222222
22.77777778,0.41,1023.7,9.982,0.0,3.22,9.982,10,3,22.77777778
3.888888889,0.53,1037.55,11.1251,0.0,9.177,11.1251,11,9,1.544444444
21.01111111,0.68,1016.65,10.2557,0.0,7.7763,10.2557,10,8,21.01111111
1.116666667,0.92,1022.48,0.9177,0.0,9.0804,0.9177,1,9,-1.716666667
1.111111111,0.69,1017.5,9.982,0.0,3.22,9.982,10,3,1.111111111
2.727777778,0.93,1019.08,6.2146,0.0,9.3219,6.2146,6,9,0.127777778
11.07777778,0.73,1017.3,15.1823,0.0,12.397,15.1823,15,12,11.07777778
21.07222222,0.46,1008.51,11.27,0.0,9.5956,11.27,11,10,21.07222222
0.727777778,0.94,1007.35,10.2235,0.0,3.1395,10.2235,10,3,0.727777778
9.972222222,0.99,1000.23,3.8479,0.0,10.4006,3.8479,4,10,8.544444444
20.95555556,0.74,1011.31,9.982,0.0,4.7656,9.982,10,5,20.95555556
18.37777778,0.6,1021.92,9.982,0.0,13.9587,9.982,10,14,18.37777778
13.33333333,0.96,1011.8,9.982,0.0,14.49,9.982,10,14,13.33333333
1.644444444,0.9,1019.58,4.9266,0.0,10.6421,4.9266,5,11,-1.488888889
-9.122222222,0.72,1033.35,11.5437,1.0,19.5454,11.5437,12,20,-16.63888889
24.78333333,0.59,1017.94,15.5526,0.0,10.7387,15.5526,16,11,24.78333333
3.933333333,0.81,1003.85,9.982,0.0,11.0124,9.982,10,11,1.183333333
3.888888889,0.7,1016.3,9.982,0.0,16.1,9.982,10,16,0.222222222
6.111111111,0.93,1015.75,6.0697,0.0,12.6868,6.0697,6,13,3.5
29.63333333,0.6,1016.67,11.27,0.0,17.4524,11.27,11,17,32.06666667
5.6,0.96,1015.03,3.0107,0.0,10.5616,3.0107,3,11,3.277777778
5.222222222,0.77,1021.82,10.3523,0.0,3.4937,10.3523,10,3,5.222222222
-2.3,0.89,1037.81,9.4185,1.0,10.948,9.4185,9,11,-6.3
27.15,0.47,1016.04,16.1,0.0,14.49,16.1,16,14,27.37777778
-0.994444444,0.92,1015.42,7.2128,1.0,13.5401,7.2128,7,14,-5.327777778
23.81666667,0.69,1006.89,16.1,0.0,12.6385,16.1,16,13,23.81666667
17.89444444,0.55,1010.35,16.1,0.0,14.2485,16.1,16,14,17.89444444
11.01666667,0.94,1012.46,6.9874,0.0,6.7781,6.9874,7,7,11.01666667
26.11111111,0.54,1019.1,11.27,0.0,14.49,11.27,11,14,26.11111111
22.82777778,0.53,0.0,9.982,0.0,17.549,9.982,10,18,22.82777778
1.161111111,0.92,1021.83,11.1251,0.0,16.9211,11.1251,11,17,-3.294444444
12.17777778,0.8,1015.54,9.982,0.0,25.0516,9.982,10,25,12.17777778
2.777777778,0.96,1023.6,6.1985,0.0,20.6563,6.1985,6,21,-1.805555556
6.161111111,0.86,1006.85,6.9713,0.0,32.7635,6.9713,7,33,1.366666667
27.67222222,0.26,1017.49,10.3523,0.0,4.8622,10.3523,10,5,26.69444444
12.26111111,0.73,1008.64,9.982,0.0,20.93,9.982,10,21,12.26111111
-0.327777778,0.64,1035.7,8.9033,1.0,11.7369,8.9033,9,12,-4.116666667
16.11111111,0.81,1016.0,16.1,0.0,14.49,16.1,16,14,16.11111111
11.08888889,0.77,1017.7,14.9086,0.0,24.6974,14.9086,15,25,11.08888889
18.81666667,0.47,1016.92,11.2056,0.0,8.1788,11.2056,11,8,18.81666667
23.88888889,0.45,1014.6,9.982,0.0,16.1,9.982,10,16,23.88888889
3.311111111,1.0,1035.91,1.449,0.0,3.4454,1.449,1,3,3.311111111
22.77777778,0.32,1017.1,9.982,0.0,12.88,9.982,10,13,22.77777778
11.08888889,0.83,1014.05,15.8263,0.0,11.0446,15.8263,16,11,11.08888889
0.238888889,0.99,1027.66,0.6762,0.0,12.1877,0.6762,1,12,-3.533333333
12.75,0.9,1012.75,11.0768,0.0,13.9426,11.0768,11,14,12.75
26.10555556,0.22,1012.61,9.982,0.0,24.9711,9.982,10,25,26.10555556
4.177777778,0.93,1016.38,3.059,0.0,9.0321,3.059,3,9,1.916666667
7.711111111,1.0,1019.09,1.8837,0.0,4.508,1.8837,2,5,7.711111111
22.59444444,0.63,1021.03,11.27,0.0,12.6868,11.27,11,13,22.59444444
17.71111111,0.97,1017.57,9.982,0.0,10.7548,9.982,10,11,17.71111111
-1.083333333,0.88,1017.19,9.9015,1.0,6.4722,9.9015,10,6,-3.444444444
5.616666667,0.93,1006.62,6.8264,0.0,6.2468,6.8264,7,6,4.372222222
-7.255555556,0.96,1020.19,3.3649,1.0,7.4543,3.3649,3,7,-11.01666667
17.2,0.87,1016.64,11.27,0.0,14.007,11.27,11,14,17.2
4.95,0.93,1017.62,4.0733,0.0,7.9051,4.0733,4,8,3.122222222
14.46666667,0.93,1012.21,6.2951,0.0,3.3649,6.2951,6,3,14.46666667
-1.066666667,0.92,1026.28,6.2951,1.0,12.6868,6.2951,6,13,-5.233333333
1.477777778,0.92,1013.14,14.0231,0.0,11.2861,14.0231,14,11,-1.838888889
18.01111111,0.95,1012.6,9.982,0.0,7.2128,9.982,10,7,18.01111111
14.97777778,0.96,1012.21,6.2951,0.0,13.6045,6.2951,6,14,14.97777778
8.838888889,0.89,1006.71,9.8532,0.0,0.5796,9.8532,10,1,8.838888889
0.0,0.69,1019.57,9.982,1.0,11.5276,9.982,10,12,-3.672222222
7.961111111,0.93,1012.65,13.6528,0.0,6.2951,13.6528,14,6,7.055555556
9.016666667,0.68,1019.51,14.9569,0.0,6.3595,14.9569,15,6,8.255555556
10.95,0.93,1015.83,1.8998,0.0,0.0,1.8998,2,0,10.95
24.76111111,0.64,1011.19,14.9086,0.0,3.5903,14.9086,15,4,24.76111111
7.222222222,0.86,1025.72,15.8263,0.0,3.2683,15.8263,16,3,7.222222222
2.133333333,0.94,1019.32,8.372,0.0,9.2897,8.372,8,9,-0.566666667
28.83888889,0.37,1020.74,15.5526,0.0,6.9069,15.5526,16,7,28.16666667
4.95,0.93,1001.6,1.3202,0.0,3.22,1.3202,1,3,4.95
-3.838888889,1.0,1019.7,0.161,1.0,4.6046,0.161,0,5,-3.838888889
-0.05,0.93,996.23,1.8676,1.0,7.5348,1.8676,2,8,-2.622222222
16.09444444,0.62,1019.51,9.982,0.0,11.0768,9.982,10,11,16.09444444
18.79444444,0.48,1026.03,10.2074,0.0,2.9463,10.2074,10,3,18.79444444
12.73333333,0.84,1005.23,15.0535,0.0,10.9641,15.0535,15,11,12.73333333
2.777777778,0.83,1029.31,15.7297,0.0,9.2897,15.7297,16,9,0.194444444
1.111111111,0.85,1019.2,9.982,0.0,11.27,9.982,10,11,-2.272222222
8.955555556,0.4,1024.73,9.982,0.0,7.7763,9.982,10,8,7.844444444
1.066666667,0.92,1009.33,7.7763,0.0,11.27,7.7763,8,11,-2.327777778
14.87222222,0.77,1022.58,8.3076,0.0,13.3791,8.3076,8,13,14.87222222
23.83888889,0.45,0.0,9.982,0.0,13.2342,9.982,10,13,23.83888889
22.92222222,0.65,1014.92,10.2557,0.0,12.4936,10.2557,10,12,22.92222222
20.02777778,0.63,1026.73,11.27,0.0,4.6368,11.27,11,5,20.02777778
14.35,0.87,1011.83,16.1,0.0,19.9479,16.1,16,20,14.35
21.0,0.81,1010.4,16.1,0.0,7.8407,16.1,16,8,21.0
11.11111111,1.0,0.0,11.2056,0.0,8.1949,11.2056,11,8,11.11111111
14.88333333,0.79,1016.5,15.134,0.0,8.1949,15.134,15,8,14.88333333
7.838888889,0.37,1011.26,9.982,0.0,22.6849,9.982,10,23,4.394444444
12.72777778,0.74,1020.52,14.329,0.0,13.2825,14.329,14,13,12.72777778
22.09444444,0.69,1017.1,11.6242,0.0,13.2664,11.6242,12,13,22.09444444
12.77777778,0.95,1009.8,11.0446,0.0,14.5222,11.0446,11,15,12.77777778
5.577777778,0.92,1004.97,6.2951,0.0,20.2216,6.2951,6,20,1.783333333
8.355555556,0.67,1016.84,16.1,0.0,34.1481,16.1,16,34,4.15
5.027777778,1.0,1025.7,1.4329,0.0,0.5957,1.4329,1,1,5.027777778
12.12777778,0.41,1029.33,9.982,0.0,16.7923,9.982,10,17,12.12777778
1.266666667,0.88,1010.18,7.9695,0.0,10.4328,7.9695,8,10,-1.888888889
12.19444444,0.72,1020.49,9.982,0.0,16.6957,9.982,10,17,12.19444444
17.40555556,0.97,1014.96,9.982,0.0,2.5599,9.982,10,3,17.40555556
9.9,0.66,1005.48,11.0285,0.0,15.7297,11.0285,11,16,7.716666667
26.2,0.44,1016.33,15.3111,0.0,3.4776,15.3111,15,3,26.2
13.80555556,0.83,1009.54,16.1,0.0,7.7924,16.1,16,8,13.80555556
-1.416666667,0.96,1033.8,3.1234,1.0,5.6833,3.1234,3,6,-3.494444444
25.86111111,0.28,1012.76,11.6242,0.0,4.1216,11.6242,12,4,25.86111111
1.244444444,0.9,1019.01,6.7781,0.0,17.5168,6.7781,7,18,-3.288888889
18.86666667,0.88,1013.9,8.1305,0.0,5.8121,8.1305,8,6,18.86666667
11.40555556,0.93,1012.81,11.3827,0.0,3.1878,11.3827,11,3,11.40555556
10.43888889,0.93,1023.6,2.5438,0.0,11.0929,2.5438,3,11,10.43888889
12.68888889,0.83,1010.42,6.4883,0.0,9.5151,6.4883,6,10,12.68888889
6.561111111,0.7,1014.86,9.9015,0.0,2.254,9.9015,10,2,6.561111111
19.94444444,0.7,1016.85,10.3362,0.0,3.9767,10.3362,10,4,19.94444444
3.15,0.96,1013.45,6.4078,0.0,10.9802,6.4078,6,11,0.25
16.70555556,0.97,1021.47,14.1197,0.0,13.3147,14.1197,14,13,16.70555556
8.311111111,0.77,1018.11,11.9784,0.0,10.7226,11.9784,12,11,6.5
15.05555556,0.54,1006.39,10.3523,0.0,17.2431,10.3523,10,17,15.05555556
1.116666667,0.96,1031.08,1.9159,0.0,11.1251,1.9159,2,11,-2.233333333
14.28333333,0.7,1023.34,15.8263,0.0,14.3451,15.8263,16,14,14.28333333
23.06666667,0.5,1010.4,9.982,0.0,8.0178,9.982,10,8,23.06666667
20.07222222,0.72,1009.98,16.1,0.0,6.1502,16.1,16,6,20.07222222
3.716666667,0.83,1017.48,9.6117,0.0,3.2522,9.6117,10,3,3.716666667
24.44444444,0.6,1012.1,16.1,0.0,11.27,16.1,16,11,24.44444444
7.294444444,0.77,1031.72,14.2163,0.0,16.1322,14.2163,14,16,4.444444444
11.87222222,0.89,1025.96,15.1501,0.0,6.44,15.1501,15,6,11.87222222
-1.738888889,0.96,1009.42,1.8998,1.0,20.7207,1.8998,2,21,-7.522222222
7.777777778,0.49,0.0,9.982,0.0,9.66,9.982,10,10,6.055555556
5.044444444,0.74,1018.71,14.9569,0.0,15.8746,14.9569,15,16,1.688888889
13.96111111,0.9,1013.75,9.982,0.0,6.1019,9.982,10,6,13.96111111
17.25,0.86,0.0,9.982,0.0,1.8515,9.982,10,2,17.25
32.77777778,0.3,1014.8,11.27,0.0,8.05,11.27,11,8,31.72777778
7.15,0.55,1024.56,9.982,0.0,27.9174,9.982,10,28,3.044444444
22.12777778,0.46,1020.53,9.982,0.0,7.9856,9.982,10,8,22.12777778
19.44444444,0.63,1011.0,16.1,0.0,6.44,16.1,16,6,19.44444444
7.455555556,0.89,1003.1,9.982,0.0,23.5704,9.982,10,24,3.816666667
31.06111111,0.29,1016.9,9.982,0.0,16.9372,9.982,10,17,29.71666667
0.694444444,0.79,1023.17,7.9695,0.0,6.0858,7.9695,8,6,-1.244444444
-1.105555556,1.0,1034.77,3.0751,1.0,3.3488,3.0751,3,3,-1.105555556
11.11111111,0.8,995.2,11.27,0.0,14.49,11.27,11,14,11.11111111
-2.3,0.76,0.0,0.0,1.0,17.6939,0.0,0,18,-7.733333333
18.02777778,0.34,1021.24,9.982,0.0,8.9516,9.982,10,9,18.02777778
7.705555556,0.87,1013.01,11.5759,0.0,6.0697,11.5759,12,6,6.827777778
9.894444444,0.71,1025.08,11.0768,0.0,28.6902,11.0768,11,29,6.544444444
3.322222222,0.93,1020.67,11.3022,0.0,10.2235,11.3022,11,10,0.616666667
29.91111111,0.4,1011.79,9.982,0.0,9.3702,9.982,10,9,29.61666667
5.027777778,0.6,1021.65,11.9784,0.0,10.9319,11.9784,12,11,2.516666667
14.03888889,0.89,1012.53,4.2021,0.0,11.5115,4.2021,4,12,14.03888889
4.883333333,0.89,992.95,8.1949,0.0,10.143,8.1949,8,10,2.505555556
16.11111111,0.93,1008.3,7.084,0.0,12.88,7.084,7,13,16.11111111
20.46111111,0.72,1012.6,16.1,0.0,4.508,16.1,16,5,20.46111111
9.25,0.96,1024.87,14.0875,0.0,3.0429,14.0875,14,3,9.25
1.238888889,0.92,1011.24,4.8461,0.0,19.6098,4.8461,5,20,-3.605555556
22.54444444,0.54,1010.52,11.27,0.0,17.7905,11.27,11,18,22.54444444
17.17777778,0.93,1018.68,1.4168,0.0,7.9534,1.4168,1,8,17.17777778
12.74444444,0.96,1021.19,6.1663,0.0,3.5259,6.1663,6,4,12.74444444
12.75555556,0.9,1018.47,1.4651,0.0,13.9587,1.4651,1,14,12.75555556
17.22222222,0.63,1017.14,16.1,0.0,17.6617,16.1,16,18,17.22222222
19.38333333,0.93,1015.13,14.9569,0.0,6.4239,14.9569,15,6,19.38333333
17.8,0.59,1010.52,11.27,0.0,17.6939,11.27,11,18,17.8
12.22222222,0.47,1026.0,9.982,0.0,11.27,9.982,10,11,12.22222222
19.86111111,0.74,1014.12,9.982,0.0,10.9319,9.982,10,11,19.86111111
1.122222222,0.92,1007.24,1.3202,0.0,16.5025,1.3202,1,17,-3.272222222
18.07222222,0.98,1013.23,6.8425,0.0,11.27,6.8425,7,11,18.07222222
17.2,0.93,1000.55,9.982,0.0,7.9212,9.982,10,8,17.2
-7.322222222,0.96,1029.21,2.9302,1.0,2.3989,2.9302,3,2,-7.322222222
22.68888889,0.38,1019.76,15.5526,0.0,23.2162,15.5526,16,23,22.68888889
-0.738888889,0.92,1020.96,5.9731,1.0,16.8245,5.9731,6,17,-5.644444444
-1.205555556,0.92,1029.93,0.322,1.0,7.7763,0.322,0,8,-4.055555556
23.93333333,0.55,1014.27,15.3111,0.0,10.2396,15.3111,15,10,23.93333333
31.24444444,0.46,1011.82,10.4006,0.0,3.542,10.4006,10,4,32.28333333
16.06666667,0.93,1018.24,15.134,0.0,3.2039,15.134,15,3,16.06666667
2.777777778,0.89,1005.6,6.118,0.0,17.71,6.118,6,18,-1.4
5.066666667,0.96,1021.16,3.0751,0.0,10.6743,3.0751,3,11,2.611111111
21.31666667,0.4,1019.29,15.8263,0.0,14.329,15.8263,16,14,21.31666667
21.11111111,0.79,1017.15,11.27,0.0,7.7763,11.27,11,8,21.11111111
17.9,0.45,1023.59,10.3523,0.0,4.1216,10.3523,10,4,17.9
18.86666667,0.56,1010.49,10.2557,0.0,21.8316,10.2557,10,22,18.86666667
25.99444444,0.47,1013.59,11.2056,0.0,10.4489,11.2056,11,10,25.99444444
8.288888889,0.69,1024.09,16.1,0.0,20.2055,16.1,16,20,5.211111111
3.916666667,0.92,1029.27,6.3434,0.0,4.7656,6.3434,6,5,3.916666667
18.93888889,0.65,1018.12,15.8263,0.0,3.2844,15.8263,16,3,18.93888889
25.30555556,0.31,1019.54,10.5777,0.0,7.7441,10.5777,11,8,25.30555556
14.90555556,0.73,1010.88,15.8263,0.0,17.0821,15.8263,16,17,14.90555556
27.77777778,0.33,1013.1,11.27,0.0,14.49,11.27,11,14,27.07777778
23.56666667,0.67,1016.72,10.4006,0.0,13.9265,10.4006,10,14,23.56666667
16.16111111,0.48,1013.59,10.2557,0.0,21.091,10.2557,10,21,16.16111111
-1.583333333,0.94,1020.15,5.6028,1.0,9.6761,5.6028,6,10,-5.1
18.67777778,0.76,1012.21,15.8746,0.0,10.9158,15.8746,16,11,18.67777778
14.18888889,0.63,1006.15,9.982,0.0,22.1697,9.982,10,22,14.18888889
16.08888889,0.97,1019.37,4.1216,0.0,3.1073,4.1216,4,3,16.08888889
18.87222222,0.9,1016.49,15.8263,0.0,3.703,15.8263,16,4,18.87222222
-2.783333333,0.96,1009.46,0.161,1.0,6.3112,0.161,0,6,-5.338888889
17.77777778,0.28,1019.7,9.982,0.0,16.1,9.982,10,16,17.77777778
19.4,0.94,1014.67,7.1645,0.0,5.1037,7.1645,7,5,19.4
15.25,0.71,1012.23,9.982,0.0,15.7297,9.982,10,16,15.25
11.06111111,0.88,1011.98,15.1823,0.0,5.7799,15.1823,15,6,11.06111111
7.777777778,0.89,999.7,2.576,0.0,11.27,2.576,3,11,5.761111111
28.83888889,0.49,1014.9,9.982,0.0,7.8729,9.982,10,8,29.37777778
9.583333333,0.75,1025.86,14.9569,0.0,4.7978,14.9569,15,5,9.583333333
16.02222222,0.88,1015.36,11.6886,0.0,19.2717,11.6886,12,19,16.02222222
15.15,0.76,1006.23,11.4471,0.0,6.4883,11.4471,11,6,15.15
8.027777778,0.88,1007.24,9.982,0.0,22.8137,9.982,10,23,4.622222222
13.97222222,0.86,1018.3,15.8263,0.0,6.0536,15.8263,16,6,13.97222222
7.777777778,0.83,1018.7,16.1,0.0,6.44,16.1,16,6,6.805555556
27.24444444,0.41,1013.86,9.982,0.0,14.0875,9.982,10,14,27.11111111
13.8,0.77,1013.92,11.2056,0.0,12.3809,11.2056,11,12,13.8
4.133333333,0.87,1012.92,10.3684,0.0,9.8693,10.3684,10,10,1.666666667
7.405555556,0.96,1028.93,8.0661,0.0,3.6708,8.0661,8,4,7.405555556
25.02222222,0.41,1023.12,16.1,0.0,7.9373,16.1,16,8,25.02222222
17.26666667,0.78,1018.06,14.9086,0.0,10.7226,14.9086,15,11,17.26666667
35.14444444,0.35,1013.46,15.5526,0.0,9.3541,15.5526,16,9,36.00555556
-7.133333333,0.89,1030.9,9.499,1.0,6.7781,9.499,9,7,-10.57222222
29.92777778,0.35,1013.53,9.982,0.0,13.685,9.982,10,14,29.11666667
34.05,0.38,1013.06,16.1,0.0,13.8299,16.1,16,14,35.12777778
3.211111111,0.95,1005.51,6.6493,0.0,6.6815,6.6493,7,7,1.455555556
8.277777778,0.79,1010.18,14.9569,0.0,11.9623,14.9569,15,12,6.25
16.71666667,0.93,1019.62,15.8263,0.0,6.1502,15.8263,16,6,16.71666667
22.26666667,0.43,1016.52,10.2557,0.0,14.329,10.2557,10,14,22.26666667
7.733333333,1.0,1024.51,1.932,0.0,8.1949,1.932,2,8,6.316666667
22.22222222,0.81,1009.1,11.27,0.0,0.0,11.27,11,0,22.22222222
2.655555556,0.99,1004.38,3.1717,0.0,15.0535,3.1717,3,15,-1.133333333
13.56666667,0.67,1018.9,9.982,0.0,12.0428,9.982,10,12,13.56666667
7.777777778,0.76,1016.8,10.0464,0.0,22.9425,10.0464,10,23,4.288888889
-2.116666667,0.99,1026.84,3.4776,1.0,2.415,3.4776,3,2,-2.116666667
25.01666667,0.42,1016.08,10.3684,0.0,8.1949,10.3684,10,8,25.01666667
20.01666667,0.78,1006.75,11.27,0.0,8.211,11.27,11,8,20.01666667
15.57777778,0.84,1016.46,15.8263,0.0,10.9802,15.8263,16,11,15.57777778
-3.827777778,0.99,1025.68,3.3971,1.0,1.3202,3.3971,3,1,-3.827777778
4.927777778,0.74,992.72,15.8263,0.0,28.5453,15.8263,16,29,0.105555556
27.75555556,0.53,1010.26,16.1,0.0,11.27,16.1,16,11,28.43333333
-2.222222222,0.69,1020.08,11.9784,1.0,12.4453,11.9784,12,12,-6.577777778
13.03333333,0.95,1012.17,11.3183,0.0,7.0357,11.3183,11,7,13.03333333
17.21666667,0.87,1015.4,16.0517,0.0,4.4758,16.0517,16,4,17.21666667
-2.15,0.92,1029.88,4.4919,1.0,6.2951,4.4919,4,6,-4.605555556
5.094444444,0.71,1016.44,9.982,0.0,10.787,9.982,10,11,2.622222222
12.90555556,0.72,1020.59,10.4006,0.0,23.7153,10.4006,10,24,12.90555556
21.15555556,0.56,1021.18,15.5526,0.0,15.4399,15.5526,16,15,21.15555556
21.99444444,0.6,1010.44,9.982,0.0,9.177,9.982,10,9,21.99444444
1.111111111,0.92,1029.7,8.05,0.0,3.22,8.05,8,3,1.111111111
17.19444444,0.62,1009.28,10.3523,0.0,24.6652,10.3523,10,25,17.19444444
13.25555556,0.93,1011.23,8.05,0.0,3.1395,8.05,8,3,13.25555556
26.21111111,0.53,1013.89,16.1,0.0,7.9534,16.1,16,8,26.21111111
26.58888889,0.58,1012.84,9.982,0.0,1.9642,9.982,10,2,26.58888889
33.82222222,0.34,1016.91,10.5777,0.0,8.6135,10.5777,11,9,33.75555556
1.783333333,0.91,1018.63,6.3434,0.0,13.524,6.3434,6,14,-1.933333333
27.66666667,0.39,1021.4,9.982,0.0,13.6689,9.982,10,14,27.3
-3.838888889,0.85,1019.32,3.8962,1.0,7.6636,3.8962,4,8,-7.105555556
2.222222222,0.86,999.26,7.0518,0.0,7.6153,7.0518,7,8,0.0
4.422222222,0.62,1025.19,16.1,0.0,20.4148,16.1,16,20,0.305555556
9.361111111,0.84,1010.6,14.9569,0.0,13.2664,14.9569,15,13,7.372222222
7.733333333,0.71,1013.44,16.0517,0.0,11.4632,16.0517,16,11,5.672222222
12.87222222,0.77,1009.98,9.982,0.0,10.8836,9.982,10,11,12.87222222
3.644444444,0.83,1032.01,9.9015,0.0,3.4776,9.9015,10,3,3.644444444
15.0,1.0,1007.5,1.449,0.0,0.0,1.449,1,0,15.0
-2.8,0.88,1025.68,3.059,1.0,3.22,3.059,3,3,-2.8
29.00555556,0.46,1018.16,11.3988,0.0,15.7297,11.3988,11,16,29.20555556
27.79444444,0.31,1012.21,10.3523,0.0,8.4686,10.3523,10,8,27.01111111
20.99444444,0.47,1009.01,9.982,0.0,3.542,9.982,10,4,20.99444444
17.62222222,0.91,1019.25,14.9569,0.0,4.3953,14.9569,15,4,17.62222222
14.00555556,0.96,1015.64,8.3398,0.0,5.8282,8.3398,8,6,14.00555556
10.0,0.8,987.1,16.1,0.0,25.76,16.1,16,26,6.894444444
